"Advantage Data Transformer",10581,"DTA2706N-DSV7962","ADT/ADTEME ADDITIONAL","ADT/ADTEME ADDITIONAL SERVER","Unassigned","Distributed","Multi Platform","Data","Data Movement And Replication Software","Business Process Modeling"
"SSA",10582,"MN5481PPW-V6082","MP/NET VSAM","MP/NET VSAM DATABASE","Unassigned","Mainframe","MVS","N/A","N/A","SSA"
"Plex",10583,"KP2128.0PWS6932","COOL:PLEX WEBSYD-SD","COOL:PLEX WEBSYD-SD PTRN LIBRY","Unassigned","Distributed","Multi Platform","Development","Unified Development Environments","Products - Dist & Testing Tools"
"Unicenter Job Management for OpenVMS",10584,"UNISS.4766..99039448","POLYCENTER SCHEDULER","POLYCENTER SCHEDULER SERVER","Unassigned","Distributed","OpenVMS","Network","Job Scheduling","Products - Dist & Testing Tools"
"Service Desk",10585,"USPD.3417GCV.9901393","Unassigned","Service Desk - Unassigned","Issue Management","Mainframe","VSE","N/A","N/A","Service Support"
"Corporate/Misc Products",10586,"SAFG5630TLOCV01686","SAFEGATE GATEWAY","SAFEGATE GATEWAY FOR CVP","Unassigned","Distributed","Windows","N/A","N/A","Misc Products"
"Advantage Data Transformer",10587,"DT7819P99LOT7118","INFOPUMP INTRFACE","INFOPUMP INTRFACE FOR LOTUS NT","Unassigned","Distributed","Windows","Data","Data Movement And Replication Software","Business Process Modeling"
"Autosys",10588,"UJMSAP1641PD999908245","Unassigned","Unassigned","Automation","Mainframe","VSE-OR-MVS","Network","Job Scheduling","Workload Automation"
"Asset Intelligence",10589,"UASMP24622D9901531","UNICENTER ASSET","UNICENTER ASSET MGMT PDAS","Financial Management","Distributed","Multi Platform","Network","Change And Configuration Management","Desktop & Server Management / Asset Management"
"EDBC",10590,"AEDIMS0028891FOTU9184","EDBC FOR","EDBC FOR IMS","Unassigned","Mainframe","MVS","Tools","Other Programmer Development Tools And Utilities","Misc Products"
"DB2 Information Management",10591,"INF8074T8OTU04710","INFOTRANSPORT MAINT.","INFOTRANSPORT MAINT. UPGRADE","Unassigned","Mainframe","MVS","Storage","Other Storage Software","Products - MF Misc"
"Distributed Database Tools",10592,"MGTFUO9900011T4717D56588563","Unassigned","Unassigned","Data Management","Distributed","Unix","Data","Db Tools","DB Management"
"ARCserve Backup",10593,"ABFBSD5315EDUA5659057","BAB AGENT","BAB AGENT FOR FREEBSD","Backup Management","Distributed","Linux","Storage","Backup And Archive Software","Storage Recovery Management"
"Training",10594,"E81339DUAM8582","EDU VOLUME","EDU VOLUME - NIKU PREPAY","Unassigned","Distributed","Other","N/A","N/A","Training"
"Unicenter Wireless Network Management",10595,"CAWSM998820PACK02318","Unassigned","Unassigned","Unassigned","Mainframe","VM","N/A","N/A","Wireless"
"Easytrieve",10596,"EZP3980UWSACK01662","EASYTRIEVE","EASYTRIEVE PACK","Unassigned","Mainframe","MVS","Tools","Other Programmer Development Tools And Utilities","Products - MF Output/Easytrieve"
"Unicenter NSM, Systems Mgt.",10597,"U40985WSM5322","UNICTR NSM","UNICTR NSM MANAGED RESOURCE","Availability Management","Distributed","Multi Platform","Network","Event Automation","Systems Management"
"XCOM",10598,"XCOMSX53994155461","XCOM","XCOM","Unassigned","Distributed","Unix","Storage","Other Storage Software","Products - MF Misc"
"ARCserve Backup",10599,"BXMBABWBR0E17798045703","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"eTrust eProvision Connector",10600,"ETRPRF99000524904804","ETRUST EPRVSN","ETRUST EPRVSN CONN IBM RACF","Unassigned","Distributed","Multi Platform","Security","Other Security Software","Identity and Access Management"
"VISION:Report",10601,"VSNREP006759DM27023","VISION:REPORT","VISION:REPORT","Unassigned","Mainframe","MVS","Development","Unified Development Environ","Products - MF Misc"
"IDMS",10602,"ID9359HGMT8970","IDMS/TASK","IDMS/TASK ANALYZER","Unassigned","Mainframe","MVS","Data","Pre And Post-Relational DBMS","Products - Gen Group"
"CoolGen",10603,"GENH7583BR11G15572","GEN HOST","GEN HOST REV ENGINEERING DL/1","Unassigned","Mainframe","MVS","Development","Unified Development Environments","Products - Gen Group"
"ARCserve Backup",10604,"BABNB666520R1118849","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"eTrust Internet Security Suite",10605,"ISS29702WB003496","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"ARCserve Backup",10606,"BABW2569PS-BU9761","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Services",10607,"P1793BABS-O5508","Others","Others","Unassigned","Distributed",\N,"N/A","N/A","Services"
"ARCserve Backup",10608,"B7419BABP6728","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10609,"B51117EMA3235","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"AntiVirus",10610,"ETRAVE8107892400EM6474","Unassigned","Unassigned","Threat Management","Distributed","Unix","Security","Secure Content Management","Threat Management"
"Plex",10611,"KPPIU49909824BLBR007536","COOL:PLEX DB2/400","COOL:PLEX DB2/400 IMPORT UTIL","Unassigned","Distributed","Windows","Development","Unified Development Environments","Products - Dist & Testing Tools"
"ARCserve Backup",10612,"BAB7818XJLBR19022","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"CoolGen",10613,"KGX4393WUR1JX9655","COOL:GEN JAV","COOL:GEN JAV PRXY GEN LIC","Unassigned","Distributed","Multi Platform","Development","Unified Development Environments","Products - Gen Group"
"ARCserve Backup",10614,"BABW7841BUR115025","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10615,"B3637DPRA8394","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"eHealth",10616,"END91405PRC4465","Unassigned","Unassigned","Network Management","Distributed","Unix","N/A","N/A","Network Management"
"ARCserve Backup",10617,"BABWUR11569130103910","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10618,"CAXWBR400SE06729UE16185","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"AntiVirus",10619,"ETRAVE8003PU2565IE8996","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"NeuMICS",10620,"MI84650C4896","NEUMICS","NEUMICS STORAGEMATE","Financial Management","Mainframe","MVS","Network","Performance Management","Mainframe Resource Management"
"ARCserve Backup",10621,"ARB6003701081S06911","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Total Protection",10622,"CABS85071P4522","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Small and Medium Business"
"ARCserve Backup",10623,"BABNUR16674L18687","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10624,"BABL9675BB5103","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",10625,"ARB3008661WJB7559W2944","ARCSERVEIT WORKGROUP","ARCSERVEIT WORKGROUP EDITION/ADVANCED EDITION BACKUP AGENT FOR ORACLE 6.61 FOR WINDOWS NT - JAPANESE","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Telon",10626,"TNPW14710S7962","TELON","TELON PWS","Unassigned","Distributed","OS/2","Development","Unified Development Environments","Products - Dist & Testing Tools"
"Ingres",10627,"INGRDT030001604MP2697","OPENINGRES TOOLS","OPENINGRES TOOLS FOR RDB","Unassigned","Distributed","OpenVMS","Data","Rdbms And Ordbms","Misc Products/Corporate"
"Unicenter ASM",10628,"UDSM5183001PS5024","UNCTR ADV","UNCTR ADV SYS MGT RES SVR","Virtual Systems Management","Distributed","Unix","Network","Performance Management","Systems Management"
"Ramis",10629,"RAMRPT071670014833","ADVANTAGE RAMIS","ADVANTAGE RAMIS REPORTER","Unassigned","Mainframe","VSE","Tools","Othr Programmer Dvlpment Tools","Products - MF Misc"
"N/A",10630,"EDIVIN08055M847413","EDITVINN/400","EDITVINN/400","Unassigned","Distributed","OS/400","N/A","N/A","N/A"
"Integrated Threat Management",10631,"ETRITM4467059818336","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"Aion BRE",10632,"AIOCBV09779R11O595651","AION COBS","AION COBS DEV LICENSE-WIN/NT","Unassigned","Distributed","Windows","Development","Analysis Modeling And Design Tools","Business Process Modeling"
"ARCserve Backup",10633,"BABWBR8655W0511OE4040","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"SSA/Banking",10634,"BKXICW8808R990597986","INTELLECT COLLECT","INTELLECT COLLECT MGMT. WKSTN","Unassigned","Distributed","Windows","N/A","N/A","Banking/SSA"
"Asset Portfolio Management",10635,"ARGSTR1272119906144","ARGIS SOFTAUDIT","ARGIS SOFTAUDIT RPRTING INTRF","Financial Management","Distributed","Multi Platform","Network","Change And Configuration Management","IT Financial Management"
"ARCserve Backup",10636,"BABLUR117291D01G9580","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Extend DASD",10637,"XTENDD7526BW005884","EXTEND","EXTEND DASD","Unassigned","Mainframe","VSE","Storage","SRM","Products - MF Misc"
"Plex",10638,"KPPWB2214PW08696","COOL:PLEX WEB","COOL:PLEX WEB & WIRELESS","Unassigned","Distributed","Windows","Development","Unified Development Environments","Products - Dist & Testing Tools"
"Total Protection",10639,"GMRCABUP34430R3633","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"Service Catalog",10640,"USVCT.990008359X99026515","UNICENTER SERVICE","UNICENTER SERVICE CATALOG","Service Management","Mainframe","MVS","N/A","N/A","Service Delivery"
"Ingres",10641,"IN2KXX7112R49905771","INGRES II","INGRES II STAR (MULTI-NODE)","Unassigned","Distributed","Windows","Data","Rdbms And Ordbms","Misc Products"
"ARCserve Backup",10642,"CAXDRWR6174TR401351","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Integrated Threat Management",10643,"ET1468PS-RI8659","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"Services",10644,"P54272SMTS-G9864","Gas","Gas","Unassigned","Distributed",\N,"N/A","N/A","Services"
"Desktop DNA",10645,"DSKDNAV26998BASMTC5528","Unassigned","Unassigned","Change Management","Distributed","Distributed","Network","Change & Configuration Mgt.","Desktop & Server Management / Asset Management"
"ARCserve Backup",10646,"B7075DAB7842","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Desktop DNA",10647,"UDTD1207UMFRN3919","UNICENTER DESKTOP","UNICENTER DESKTOP DNA","Change Management","Distributed","Windows","Network","Change And Configuration Management","Desktop & Server Management / Asset Management"
"Network Forensics",10648,"U2788IX0MFRS2736","ETRUST NTWK","ETRUST NTWK FRNSICS MBL EDN","Security Management","Distributed","Windows","Security","Security & Vulnerability Management","Security Information / Vulnerability Management"
"VISION:Sixty",10649,"VSNSI35532X004826","VISION:SIXTY","VISION:SIXTY","Unassigned","Mainframe","MVS","Development","Unified Development Environments","Products - MF Misc"
"Earl",10650,"EARLXX0022767S-SO9170","EARL","EARL","Unassigned","Mainframe","MVS","Development","Unified Development Environments","Products - MF Misc"
"Services",10651,"PS9241S990-SOL4134","Solution Managing","Solution Managing Consultant","Unassigned","Distributed",\N,"N/A","N/A","Services"
"Ingres",10652,"IN3FTS3425R99004904","INGRES","INGRES FASTTRACK SUPPORT","Unassigned","Distributed","Multi Platform","N/A","N/A","Misc Products/Corporate"
"Secure Content Manager",10653,"ETR53770FS5234","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"Desktop DNA",10654,"PCMAC903629SFC8798","Unassigned","Unassigned","Change Management","Distributed","Distributed","Network","Change And Configuration Management","Desktop & Server Management / Asset Management"
"BrightStor Enterprise Backup",10655,"EBUBAS7361C094341","ENTERPRISE","ENTERPRISE BACKUP","Unassigned","Distributed","Unix","Storage","Backup And Archive Software","Storage Recovery Management"
"Network Forensics",10656,"NTFCLC72410A056828","ETRUST NTWK","ETRUST NTWK FRNSICS CLCTR APPL","Security Management","Distributed","Multi Platform","Security","Security & Vulnerability Management","Security Information / Vulnerability Management"
"Network Forensics",10657,"ETRNFA990003077ROA13632","Unassigned","Unassigned","Security Management","Distributed","Distributed","N/A","N/A","Security Information / Vulnerability Management"
"Total Protection",10658,"CABUSPR9323DUOE9015","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"Training",10659,"ED8596EUC4647","EDUCATION","EDUCATION TRAINING","Unassigned","Distributed","Multi Platform","N/A","N/A","Training"
"Access Control",10660,"E6521BABWT5600","Unassigned","Unassigned","Security Management","Distributed","OpenVMS","Security","IAM","Identity and Access Management"
"N/A",10661,"B196206ABWU9788","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Endevor",10662,"ENDVW.106077 604045","ENDEVOR FOR","ENDEVOR FOR UNIX SOLARIS","Change Management","Distributed","Unix","Life-Cycle","Software Configuration Management","Products - Dist & Testing Tools"
"N/A",10663,"Shipping Costs 2896COF1-8165","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"N/A",10664,"TC8041SYOF157001","TRANSCENTURY OFFC","TRANSCENTURY OFFC DSKTP AP 15E","Unassigned","Distributed","Windows","N/A","N/A","N/A"
"Autosys",10665,"ATS3311AYS9337","AUTOSYS ADAPTER","AUTOSYS ADAPTER TIVOLI","Automation","Distributed","Windows","Network","Job Scheduling","Job Management"
"Training",10666,"EDUGSAETRPA1026CD-1Y4602","FEDERAL ITCU","FEDERAL ITCU - ETRUST","Unassigned","Distributed","Other","N/A","N/A","Training"
"N/A",10667,"1770C12840ND-1-4076","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"ARCserve Backup",10668,"BABWBN29006555ABNF5681","BrightStor ARCserve","BrightStor ARCserve Backup Version 9 for Windows - French","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
